Saint-Marcellin;280;1160;58,3;15,1;traces;24,3;< 0,2;-;0;18,1;3,86;93,4;1,08;140;783;0,04;0,05;< 20;12;0,01;210;180;< 20;433;0,54;192;113;< 0,25;0,61;2,15;-;< 0,5;< 0,015;0,91;1,53;2,49;0,53;93,4;1,83
Fromage … pƒte molle et cro–te mixte (lav‚e et fleurie) color‚e;332;1380;47,8;18,2;traces;29;0;0;0;18,5;7,84;68;-;450;920;-;0,2;-;-;-;338;-;-;-;-;-;-;-;-;-;-;-;-;4,2;-;-;-;40;0,88
Mont d'or ou Vacherin du Haut-Doubs (produit en France) ou Vacherin-Mont d'Or (produit en Suisse);302;1260;52,9;18,9;traces;25,4;traces;-;0;16,3;6,5;-;1,38;491;-;0,07;-;30;30;0,02;430;120;5,8;523;8;-;100;-;-;-;-;-;-;-;-;-;-;-;-
Saint-F‚licien;309;1280;56,2;12,2;traces;28,9;< 0,2;-;0;21,2;5,18;81,3;1,1;110;758;0,02;0,04;50;9,6;< 0,01;160;130;< 20;438;0,44;205;114;< 0,25;0,65;2,41;-;< 0,5;0,053;0,61;1,57;2,11;0,31;57,7;1,23
Fromage de chŠvre lactique affin‚, au lait cru (type Crottin de Chavignol, Picodon, Rocamadour, Sainte-Maure de Touraine);324;1350;49,7;20,7;traces;27;0;-;0;18,7;5,54;107;1,28;123;895;0,057;0,31;31;16,2;-;208;230;10,9;513;0,56;176;-;< 0,5;0,53;-;-;-;0,021;0,89;1,43;1,3;0,25;84,2;-
Fromage de chŠvre lactique affin‚, au lait pasteuris‚ (type b–chette ou crottin);300;1250;52,8;19,8;traces;24,7;0;-;0;16,9;5,26;98,5;1,23;107;984;< 0,1;0,22;30;12,7;-;183;260;10,6;490;0,61;156;-;< 0,5;0,32;-;-;-;0,022;0,5;1,06;0,57;0,16;76,6;-
Fromage de chŠvre lactique affin‚ (type b–chette, crottin, Sainte-Maure);315;1310;50,3;20,4;traces;26,2;0;-;0;18;5,44;104;1,69;117;1030;0,055;0,28;30,6;14,9;-;199;161;10,8;505;0,58;169;0;< 0,5;0,45;-;-;-;0,021;0,74;1,3;1,03;0,22;81,5;-
Sainte-Maure de Touraine (fromage de chŠvre);294;1230;53,4;19,6;traces;24,2;-;-;0;18,7;3,96;-;1,41;-;-;-;-;-;-;-;-;-;-;526;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Fromage de chŠvre demi-sec;353;1470;45,5;21,6;traces;29,8;0;-;0;20,6;6,81;79;1,81;145;1100;0,068;1,62;69,5;18,2;0,036;375;165;8,85;471;0,64;401;77;0,5;0,26;2,5;-;0;0,072;0,68;1,15;0,19;0,06;2;0,22
Fromage de chŠvre b–che;292;1220;52,2;19,3;traces;24,1;0;0;0;16,3;5,22;95,9;1,71;107;1040;< 0,1;0,22;30;12,7;-;183;167;10,1;495;0,61;152;-;< 0,5;0,29;-;-;-;0,022;0,47;1,05;0,52;0,16;76,4;-
Fromage de chŠvre b–che, all‚g‚ en matiŠre grasse;179;754;60,5;22,6;traces;10;0;0;0;6,8;2,8;50;1,24;183;-;-;0,1;-;15;-;275;210;-;801;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Fromage de chŠvre … pƒte molle non press‚e non cuite cro–te naturelle, au lait pasteuris‚;279;1170;54,7;19,3;traces;22,6;0;-;0;17,4;4,25;78;1,56;90;-;-;-;-;-;-;-;-;-;624;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Fromage de chŠvre sec;440;1840;29;30,5;traces;35,6;-;-;0;24,6;8,12;105;1,06;895;-;0,07;1,88;70;54;-;729;48;-;423;1,59;478;91;0,7;0,31;3;-;0;0,14;1,19;2,4;0,41;0,08;53;0,12
Fromage de chŠvre … pƒte molle et cro–te fleurie type camembert;292;1220;51,7;19,9;traces;23,8;0;0;0;16;5,14;91,8;1;534;764;< 0,1;0,32;26,7;32;traces;326;153;10,7;400;2,4;176;-;< 0,5;0,4;-;-;traces;< 0,04;0,4;0,8;0,35;0,2;60,8;2
Fromage de brebis … pƒte molle et cro–te fleurie;276;1150;55,6;16,8;traces;23,3;-;-;0;16,2;5,8;67;1,69;487;-;-;-;-;-;-;364;-;-;676;-;198;-;-;-;-;-;-;-;0,5;-;-;-;-;2,05
Chabichou (fromage de chŠvre);294;1230;50,4;20,5;traces;23,8;0;-;0;17,1;4,06;97,3;1,85;104;1110;0,1;0,35;30;14,1;-;194;238;11,5;742;0,52;162;0;< 0,5;0,31;-;-;-;< 0,04;0,82;1,61;0,51;0,23;46;-
P‚lardon (fromage de chŠvre);343;1430;43,6;23,8;traces;27,8;0;-;0;18,6;6,05;117;1,43;147;909;< 0,1;0,37;30;20,5;-;242;-;9,5;572;0,57;202;-;< 0,5;0,58;-;-;-;< 0,04;1,01;1,28;1,2;0,28;95,5;-
Crottin de chŠvre, au lait cru;384;1600;41,4;23,2;traces;32,6;0;-;0;24,1;5,5;133;1,01;141;640;< 0,1;0,4;30;18,7;-;239;-;12;405;0,57;201;-;< 0,5;1,05;-;-;-;0,025;1,09;1,67;1,7;0,48;91,9;-
Crottin de chŠvre, sans pr‚cision;340;1420;-;22,4;traces;28;0;-;0;19,6;5,5;111;1,17;107;959;< 0,1;0,22;30;12,7;-;186;238;13;467;0,59;175;-;< 0,5;0,44;-;-;-;< 0,04;0,65;1,12;0,79;0,16;77,5;0,1
Crottin de Chavignol (fromage de chŠvre);296;1240;50,8;19,7;traces;24,4;0;-;0;16,2;5,55;92,9;1,3;147;905;< 0,1;0,28;30;17,2;-;207;300;11;518;0,83;204;-;< 0,5;0,54;-;-;-;< 0,04;0,88;1,3;2,15;0,25;89,5;-
Picodon (fromage de chŠvre);315;1320;49,4;20,7;traces;26;0;-;0;19,2;4,25;137;1,25;126;1230;< 0,1;0,28;20;16,9;-;203;-;13;500;0,67;180;-;< 0,5;0,44;-;-;-;< 0,04;0,78;1,24;1,23;0,14;80;-
Pouligny Saint-Pierre (fromage de chŠvre);294;1230;52,7;18,9;traces;24,5;0;-;0;16,8;5,4;99,7;1,08;100;702;< 0,1;0,33;30;14,8;-;189;-;14;432;0,53;155;-;< 0,5;0,29;-;-;-;< 0,04;0,86;1,8;1,24;0,17;108;-
Sainte-Maure (fromage de chŠvre);357;1490;42,9;22,1;traces;30;0;-;0;18,4;8,14;122;1,81;122;1100;< 0,1;0,3;40;14,5;-;233;168;10,5;543;0,62;160;-;< 0,5;0,41;-;-;-;< 0,04;0,9;1,25;1,04;0,19;80,2;0,1
Selles-sur-Cher (fromage de chŠvre);291;1210;53,1;19,2;traces;23,9;0;-;0;18;3,66;-;1,4;167;-;-;-;56;-;-;-;-;-;562;-;-;-;-;0,6;-;-;-;-;-;-;-;-;-;0,1
Chevrot (fromage de chŠvre);277;1160;55,4;18,5;traces;22,8;0;-;0;15,5;4,85;78,1;1,12;98,4;984;< 0,1;0,26;30;12,9;-;160;-;10;449;0,28;140;-;< 0,5;0,34;-;-;-;< 0,04;0,83;1,24;1,24;0,11;77;-
Rocamadour (fromage de chŠvre);279;1160;57,3;18,6;traces;22,9;< 0,14;0;0;17,5;4,26;65,5;1,11;102;710;0,1;0,2;30;13,8;-;197;160;< 8;373;0,37;168;0;< 0,5;0,39;-;-;-;< 0,04;0,79;1,8;1,4;0,31;80;-
Valen‡ay (fromage de chŠvre);306;1270;51,8;19,3;traces;25,5;0;-;0;18;5;85;1,32;120;1100;< 0,1;0,19;40;15,3;-;181;150;9;509;0,55;166;-;< 0,5;0,32;-;-;-;< 0,04;0,64;1,12;0,95;0,11;84,8;-
Roquefort;358;1490;43,8;19,6;traces;30,9;0;0;0;22,4;6,1;74,7;3,7;660;2600;0,024;0,1;51,2;31,9;0,019;392;115;< 10;1480;1,83;212;-;-;0,12;-;-;0;0,044;0,67;0,73;0,62;0,081;29,1;0,57
Fourme de Montbrison;365;1520;42,8;22,5;traces;30,8;0;-;0;20,5;7,28;-;1,63;-;-;-;-;-;-;-;-;-;-;652;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Fromage bleu au lait de vache;333;1390;46,2;19,9;traces;28,3;< 0,25;-;0;17,7;8,65;97,8;2,89;494;1750;< 0,1;0,23;13,8;23;< 0,1;369;130;5,5;850;3,88;224;74;0,42;0,59;2,4;-;0;0,035;0,43;1,01;1,73;0,2;36;1,23
Fromage bleu d'Auvergne;343;1430;44,1;22,4;traces;28,4;0;-;0;19;6,95;59;2,85;551;1730;0,07;0,3;27,1;18,1;< 0,1;301;126;3,73;1050;2,69;250;-;-;-;-;-;-;-;0,55;-;0,66;-;54,8;0,85
Fourme d'Ambert;326;1360;50;19,9;traces;27,6;0;-;0;18;6,67;97;2,2;442;-;0,11;0,36;27;16;0,02;1040;111;3,7;862;3,37;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Fromage bleu des Causses;350;1460;45,2;20,4;traces;30;0;0;0;19;7,07;103;3,3;582;2000;-;-;27;35;-;400;132;-;1300;3;-;-;-;-;-;-;-;-;-;-;-;-;25;-
Gorgonzola;312;1300;51,1;19;traces;26,4;< 0,3;0;0;16,9;7,28;81,1;1,77;390;1180;0,02;0,08;70;18;0,01;310;110;< 20;710;2,1;286;168;0,24;0,16;0,9;-;< 0,5;0,07;0,32;2,93;0,81;0,13;41,2;0,73
Bleu de Gex ou Fromage bleu du Haut-jura ou Bleu de septmoncel (AOC);364;1520;43,6;22,5;traces;30,7;traces;-;0;20,2;7,61;-;1,44;600;-;-;-;-;-;-;-;-;-;575;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Fromage bleu de Bresse;342;1420;51,9;17,4;traces;30,5;0;0;0;19,4;8,5;91;1,58;434;960;< 0,1;< 1;48;17;< 0,1;320;128;16,1;450;2,5;108;< 50;< 0,2;< 0,1;-;-;0;< 0,05;0,46;1,5;0,49;0,07;47;0,74
Fromage bleu de Bresse alleg‚ environ 15% MG;246;1030;-;27,1;traces;15,5;0;-;0;-;-;-;2,05;420;1240;-;-;-;-;-;-;-;-;800;-;-;-;-;-;-;-;-;-;0,45;-;-;-;-;0,5
Fromage … pƒte press‚e cuite (aliment moyen);396;1650;36,4;28,3;0;31,6;0,053;;0;19,8;7,93;100;0,77;946;580;0,2;0,38;25,7;45,5;0,029;640;102;6,94;371;3,73;245;114;0,31;0,69;5,55;;0,026;0,039;0,44;0,11;0,31;0,078;16,5;1,78
Beaufort;410;1710;34,3;26,6;traces;34;0;-;0;19,2;5,84;-;1,27;745;-;0,09;0,24;37,3;-;0,03;788;118;7,22;506;4,75;-;100;-;-;-;-;-;-;-;-;-;-;-;-
Comt‚;418;1740;33,2;27,2;traces;34,6;traces;-;0;22,5;8,49;115;0,8;993;-;0,61;0,49;24,4;43,7;0,03;681;116;7,02;322;3,84;263;-;-;0,8;-;-;-;-;0,38;-;-;-;5;2,59
Abondance;393;1640;37,2;27,1;traces;31,6;< 0,2;-;0;20,1;7,47;106;1,73;760;1090;0,49;0,09;< 20;28;0,02;570;120;< 20;690;3,5;261;149;< 0,25;0,75;2,25;-;< 0,5;< 0,015;0,27;< 0,1;0,34;0,092;39,6;2,19
GruyŠre IGP France;396;1650;36,9;27,3;traces;32;0;-;0;20,1;8,28;-;0,95;871;576;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
GruyŠre;423;1770;32,5;28,4;traces;34,6;0;-;0;19,8;9,55;105;0,8;1090;1040;0,41;0,29;13,8;39,2;0,031;608;101;5,33;320;4,89;262;33;0,44;0,52;2,7;-;0;0,05;0,39;0,1;0,43;0,081;15;1,55
Emmental ou emmenthal;384;1600;38,7;28,2;traces;30,2;< 0,17;0;0;18,9;7,47;96;0,56;898;340;0,043;0,15;13,8;48,9;0,024;610;97,1;< 10;362;3,48;247;133;0,28;0,74;6,59;5,23;0;0,04;0,5;0,1;0,3;0,08;20;1,5
Fromage … pate press‚e cuite type emmental ou emmenthal, all‚g‚ en matiŠre grasse;246;1040;46,2;30,6;traces;14;0;0;0;8,5;3,72;67;1;950;-;0,09;0,2;32,3;45;0,09;629;110;10;400;4,1;108;100;0,48;0,22;7,2;-;0;0,05;0,25;0,13;0,21;0,09;9,2;1,2
Emmental ou emmenthal rƒp‚;367;1540;38;28,1;traces;28,6;< 0,25;0;0;18,1;7,51;107;0,75;979;454;< 0,1;1,5;21,4;38,3;0,05;635;97,4;16,4;297;4,4;193;-;< 0,5;0,43;-;-;< 0,5;0,019;0,35;0,095;0,14;0,049;33,4;2,02
Ossau-Iraty;428;1780;33,8;24,2;traces;37;0;-;0;24,4;8,43;94,4;1,68;764;-;0,057;0,32;-;35,6;-;-;45,7;-;673;2,43;273;-;-;0,15;-;-;-;0,036;0,5;-;0,16;0,028;35,3;1,06
Parmesan;429;1800;31,3;34,5;traces;32,7;< 0,17;0;0;19,9;8,32;78,8;1,61;1160;1820;0,031;0,84;131;44;0,04;762;100;12,5;639;3,03;216;66;0,38;0,46;1,7;-;0;0,037;0,37;0,23;0,44;0,081;7,75;1,4
Fontina;381;1590;37,9;25,6;traces;31,1;0;0;0;19,2;8,69;116;2;550;-;0,025;0,23;-;14;0,014;346;64;-;800;3,5;258;32;0,6;0,27;2,6;-;0;0,021;0,2;0,15;0,43;0,083;6;1,68
Grana Padano;396;1660;-;34,1;traces;29,2;< 0,25;-;0;19,5;8,08;-;1,56;1170;-;-;-;-;-;-;-;-;-;610;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Fromage … pƒte ferme environ 14% MG type Masdaam … teneur r‚duite en MG;238;1000;52,2;29;traces;13,8;0;-;0;8,9;3,77;45,3;2,06;717;-;0,086;0,21;13,8;31,6;0,059;568;76,3;9,63;824;4,23;117;-;0,16;0,35;0;-;0;0,058;0,32;0,1;0,34;0,085;59,5;1,56
Provolone;340;1420;41;25,6;traces;26,6;0;0;0;17,1;7,39;69;2,19;756;-;0,026;0,52;-;28;0,01;496;138;-;876;3,23;230;68;0,5;0,23;2,2;-;0;0,019;0,32;0,16;0,48;0,073;10;1,46
Cantal entre-deux;371;1550;40,6;26,5;traces;29,7;0;-;0;19,7;6,82;99,1;2;791;-;-;-;-;-;-;-;-;-;835;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Cantal, Salers ou Laguiole;378;1580;39,6;25,3;traces;31;< 0,5;-;0;24,2;5,9;-;2,15;772;-;0,09;0,54;21,8;25,7;0,04;487;97,8;5,44;768;4,1;160;140;-;-;-;-;-;-;-;-;-;-;19,4;-
Salers;388;1620;38,6;25,9;traces;31,4;< 0,2;-;0;20;7,78;103;2,19;680;1470;0,03;0,11;< 20;25;0,02;480;96;< 20;875;2,9;311;107;0,31;0,72;2,03;-;< 0,5;0,063;0,37;< 0,1;0,31;0,079;37,5;1,86
Cheddar;399;1660;37,1;24;traces;33,8;0;0;0;19,5;8,67;102;1,61;675;1030;0,056;0,16;37,5;27;0,033;473;76;11,1;644;3,43;256;85;0,6;0,78;2,9;-;0;0,027;0,43;0,039;0,48;0,049;26;0,88
Edam;329;1380;41,6;25,5;traces;25,5;< 0,25;-;0;16,9;6,84;89;2,22;802;-;0,056;0,12;28,4;41,2;0,018;536;106;< 10;890;3,09;242;11;0,5;0,24;2,3;47,5;0;0,037;0,39;0,082;0,28;0,076;16;1,54
Mimolette jeune;331;1390;40,1;28,9;traces;24,2;0;-;0;17,4;6,1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Gouda;374;1560;38,4;23,2;traces;31,5;< 0,25;0;0;20,3;7,65;103;2;728;1440;0,036;0,24;29,7;29;< 0,1;546;121;9,02;795;3,9;164;10;0,5;0,24;2,3;-;0;0,03;0,33;0,063;0,34;0,08;21;1,54
Mimolette demi-vieille;365;1530;34,3;31,5;traces;26,9;0;-;0;18,1;7,64;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Mimolette vieille;397;1660;30;34;traces;28,8;< 0,2;-;0;19;6,8;87,9;3,68;910;1810;0,05;0,15;< 20;36;0,03;660;88;< 20;1470;4,5;262;114;0,33;0,6;1,3;-;< 0,5;< 0,015;0,3;1,15;0,38;0,066;33;2,06
Mimolette, sans pr‚cision;308;1290;45,5;24,9;traces;23,4;< 0,25;0;0;16,8;5,66;67;2,84;816;1730;0,07;< 1;< 10;37,1;0,03;514;103;4,9;1140;3,1;120;112;< 0,2;0,3;-;-;0;0,03;0,33;0,1;0,32;< 0,05;18,4;0,57
Fromage … pƒte ferme environ 27% MG type Maasdam;343;1430;41,5;26,3;traces;26,6;0;0;0;16,5;7,71;97;0,98;848;607;< 0,1;0,12;20;33,5;< 0,1;519;81;8;393;3,06;240;100;0,2;0,5;-;-;0;0,04;0,28;0,1;0,3;0,07;20;1,9
Mimolette extra-vieille;387;1620;31;33,9;traces;28,2;0;-;0;19,3;7,95;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Morbier;354;1470;43,6;22,5;traces;29,5;traces;-;0;20,5;8,12;-;1,6;638;-;0,06;-;20;30;0,04;520;100;8;638;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Fromage de brebis des Pyr‚n‚es;397;1650;36,9;24,1;traces;33,6;0;-;0;20,7;10,9;95;1,62;750;1,5;< 0,1;0,3;124;35,9;< 0,1;505;71,9;19,9;648;2,4;250;100;1,08;0,67;-;-;-;0,032;0,49;0,19;< 0,16;0,064;26,8;0,73
Saint-Nectaire, laitier;332;1390;-;22,8;traces;27;< 0,5;-;0;17,8;-;-;1,7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Raclette (fromage);345;1440;44;24,6;traces;27,6;0;-;0;19,3;6,16;99,6;1,59;630;668;0,06;-;20;24,5;< 0,1;460;75,9;8;636;3;183;-;-;0,51;-;-;-;-;-;-;-;-;51;-
Saint-Nectaire, fermier;355;1480;-;22,3;traces;29,8;< 0,5;-;0;19,8;-;-;1,08;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Saint-Nectaire, sans pr‚cision;344;1430;44,6;22,5;traces;28,4;< 0,5;-;0;18,8;6,4;93;1,41;540;-;0,067;0,22;31,4;24;0,035;227;83,8;5,11;620;2,83;-;-;-;-;-;-;-;-;0,42;-;-;-;-;1,03
Saint-Paulin (fromage … pƒte press‚e non cuite demi-ferme);299;1250;46,3;22,2;traces;23,6;< 0,25;-;0;16,7;5,94;100;1,8;710;-;0,086;0,17;13,8;26,8;0,059;510;71,4;8;711;4;258;-;0,3;0,78;0;-;-;0,05;0,33;0,1;0,34;0,09;60;1,38
Tomme ou tome de vache;356;1490;41,8;23,9;traces;29,2;< 0,25;-;0;20,4;6,48;-;1,74;953;-;0,11;-;20;33,8;0,022;478;130;3,73;697;4,36;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Tomme ou tome de montagne ou de Savoie;364;1520;41,6;25,6;traces;29,1;< 0,2;-;0;19,8;6,42;88,6;1,23;600;910;0,31;0,07;< 20;20;0,02;510;140;< 20;493;2,9;265;161;< 0,25;0,85;1,48;-;< 0,5;< 0,015;0,26;3,23;0,32;0,049;47,6;2,03
Tomme ou tome, all‚g‚e en matiŠre grasse, environ 13% MG;231;975;51;31;traces;12,1;0;-;0;8,44;3,09;44,9;1,84;852;-;-;-;-;-;-;-;-;-;737;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Asiago;356;1490;-;32,1;traces;25,6;0;0;0;15,9;8,28;90;1,9;770;-;-;0,7;-;-;-;530;97;-;760;2,2;175;150;0,19;0,48;-;-;0;0,03;0,35;0,1;-;0,09;40;-
Fromage de brebis Corse … pƒte molle;457;1900;28,7;28,5;traces;38,4;0;-;0;25,7;9,3;93,3;2,39;576;-;0,086;0,21;-;34,2;-;-;105;-;957;2;292;-;-;0,21;-;-;-;0,036;0,75;-;0,23;0,085;86,9;0,95
Tome des Bauges;381;1590;39,5;26,6;traces;30,8;0;-;0;19;8,1;-;1,15;-;-;-;-;-;-;-;-;-;-;459;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Fromage de brebis … pƒte press‚e;384;1600;38;23,9;traces;32,3;0;-;0;21,3;9,5;83;1,85;722;-;-;-;-;-;-;498;-;-;738;-;263;-;-;-;-;-;-;-;0,4;-;-;-;-;1,2
Fromage de lactos‚rum de brebis;172;718;68,7;10,1;traces;14,8;0;-;0;-;-;-;0,63;216;413;-;0,25;-;21,7;-;-;-;-;253;0,24;140;-;-;-;-;-;-;0,08;0,26;-;0,32;-;25;0,4
Fromage fondu en tranchettes;-;-;52,7;14,6;6;20,2;5,5;-;0;12;-;60;3,1;490;1080;0,02;0,12;24;25;0,01;840;370;< 20;1240;1,8;161;-;< 0,25;0,53;1,39;-;-;0,1;0,37;< 0,1;0,44;0,031;-;0,56
Fromage fondu en portions ou en cubes environ 20% MG;277;1160;52,6;16,7;2,61;21,4;2,61;-;0;13,7;5,38;81;0,87;513;530;0,35;0,34;13,8;26;0,041;800;199;8;658;2,6;209;-;0,25;0,63;0;-;0;0,09;0,38;0,1;0,4;0,025;7;0,85
Fromage fondu double crŠme, environ 31% MG;320;1320;52,5;8,82;2;30,3;-;-;0;18,6;8,09;105;0,66;50;400;< 0,1;0,2;20;18;< 0,1;250;117;6,7;610;2;300;-;-;-;-;-;-;-;0,32;-;0,47;-;-;0,9
Cancoillotte (sp‚cialit‚ fromagŠre fondue);-;-;74,1;14,9;1;9,11;0,3;0;0;4,27;-;26;0,91;101;550;0,1;0,13;20;8;0,02;425;59;4,5;727;1,4;65,2;-;0,2;0,15;-;-;0;0,08;0,31;0,49;0,4;0,04;12;0,39
Sp‚cialit‚ fromagŠre fondante au fromage blanc et aux noix;-;-;50,8;10,7;4,2;31,6;2,67;0,4;< 2;16,8;8,15;68,8;1,66;260;467;0,17;0,45;< 20;31;0,02;590;160;< 50;665;1,3;186;-;< 0,5;0,7;4,32;-;-;0,056;0,11;0,29;0,18;0,054;17,9;0,3
Snack pour enfants … base de fromage fondu et de gressins;-;-;42,6;10,8;24,1;18,9;3,1;21;1,2;11,3;5,64;49;1,36;145;-;0,4;0,63;14,8;21;-;383;131;5,45;543;3,79;188;74,9;0,27;0,99;-;-;0;0,15;0,3;0,49;0,36;0,07;11,5;0,63
Fromage type feta, au lait de vache;270;1130;54;16,4;1,42;21,7;1,42;-;0;14,6;5,3;81;1,94;557;-;0,051;0,42;13,8;19,5;0,044;349;125;6,2;917;2,63;157;3;0,32;0,37;1,8;-;0;0,1;0,65;1,4;1,16;0,34;47;1,41
Feta de brebis;-;-;54,4;14,8;2,5;22,8;< 0,25;0;0;14,3;4,63;60,3;2,59;318;1580;< 0,1;0,2;-;18,3;traces;207;95;-;1040;1,03;179;0;0,5;0,37;-;-;traces;0,055;0,29;0,19;0,27;0,07;29,5;0,77
Fromage type feta, au lait de vache, … l'huile et aux aromates;283;1180;53,4;17,6;0,16;23,4;< 0,2;-;0;13,2;7,05;68,3;2,52;440;1840;0,04;0,13;< 20;15;0,03;280;65;< 20;1010;1,9;161;-;0,84;1,31;8,3;-;-;< 0,015;0,22;< 0,1;0,18;0,022;32,3;1,3
Sp‚cialit‚ fromagŠre non affin‚e environ 25% MG, type fromage en barquette … tartiner ou coque fromagŠre;-;-;42,3;6,12;3;23,5;3;-;0;14,6;6,76;85;1,73;772;-;0,26;0,61;20;21,5;0,017;205;216;6,7;693;3,61;207;63;0,48;0,34;2,2;-;0;0,014;0,28;0,038;0,26;0,036;6;1,23
Sp‚cialit‚ fromagŠre non affin‚e environ 20% MG, type fromage en barquette … tartiner ou coque fromagŠre;-;-;67,5;7,65;2;21,2;-;0;0;11,4;4,55;55,9;1,24;104;728;-;-;20;14;-;111;119;7;496;2;162;-;0,2;0,5;-;-;-;0,04;0,22;0,15;0,47;0,08;3,4;0,39
Fromage de chŠvre frais, au lait pasteuris‚ (type b–chette fraŒche);-;-;60;16,1;2,08;20;2,08;-;0;13,4;4,39;73,8;0,97;96,7;767;< 0,1;0,22;28,3;11,2;-;161;-;7,58;387;0,79;146;-;< 0,5;0,32;-;-;-;< 0,04;0,34;0,6;0,18;0,045;50,8;-
Fromage de chŠvre frais, au lait cru (type palet ou crottin frais);-;-;65,6;13,1;2,03;16,9;2,03;-;0;11,7;3,4;69,6;0,77;91,6;670;< 0,1;0,28;29,1;12,1;-;154;-;4,36;309;0,37;113;-;< 0,5;0,38;-;-;-;< 0,04;0,43;0,55;0,29;0,042;43,1;-
Fromage de chŠvre frais, au lait pasteuris‚ ou cru (type crottin frais ou b–chette fraŒche);-;-;62,8;14,6;2,05;18,4;2,05;-;0;12,5;3,89;71,7;1,55;94,2;940;< 0,1;0,25;28,7;11,6;0,1;158;159;6,04;349;0,59;129;54;< 0,5;0,35;1,8;-;0;< 0,04;0,39;0,58;0,24;0,044;47;0,19
Fromage de chŠvre … tartiner, nature;-;-;72,9;10,8;2,41;12,2;2,41;-;0;8,08;2,77;44,5;0,92;78,1;778;0,07;0,14;32,9;9,73;-;101;93;< 8;369;0,37;84,9;-;< 0,5;0,21;-;-;< 0,5;< 0,04;0,2;0,34;0,13;0,03;26,5;0,08
Sp‚cialit‚ fromagŠre non affin‚e … tartiner environ 30-40 % MG aromatis‚e (ex: ail et fines herbes);-;-;59,8;7,55;3,44;29,8;2,5;-;0;18,4;8,83;69,3;1,26;93,8;-;< 0,1;0,21;15,5;7,7;< 0,1;130;111;4,1;505;1,05;232;-;0,4;0,66;-;-;< 1;-;0,17;0,56;-;0,05;28;0,24
Mascarpone;-;-;51,5;4,38;4;39;4;0;0;25,7;10,1;123;0,081;130;79,8;< 0,01;0,06;21;13;< 0,01;110;120;< 50;32,2;0,53;345;258;< 0,5;1;1,17;-;0;0,028;0,15;0,13;0,31;0,028;< 5;0,48
Ricotta;-;-;71,7;8,79;4;11,9;2,25;0;0;8,08;3,23;51;0,3;314;-;0,021;0,38;18;11;0,006;158;105;-;109;1,16;117;33;0,2;0,11;1,1;-;0;0,013;0,2;0,1;0,21;0,043;12;0,34
Mozzarella au lait de vache;-;-;62;16,9;1,33;19,7;0,52;0;0;12,6;4,84;79;0,61;545;990;0,011;0,44;37,2;20;0,03;354;76;16,3;237;2,92;174;57;0,4;0,19;2,3;-;0;0,03;0,28;0,1;0,14;0,037;7;2,28
CrŠme de lait, 30% MG, ‚paisse, rayon frais;295;1210;63,8;2,47;2,19;30,5;2,19;< 0,2;0;21,8;6,36;94,8;0,066;76,9;100;0,0075;0,08;10,6;7,92;0,0018;64;101;< 2,2;26,5;0,24;195;73;< 0,2;0,5;0;-;< 0,5;0,024;0,17;0,16;0,24;0,034;23,5;0,12
CrŠme de lait, 30% MG, semi-‚paisse, UHT;-;-;58,9;2,11;3,15;32,1;2,83;0;0;20,4;9,89;125;0,087;67;59;0,0083;0,041;10,6;6,93;0,0025;59,3;89,5;1,29;33,2;0,24;329;66;0,51;0,97;2,95;-;0,7;0,027;0,14;0,055;0,23;0,024;7,4;0,32
CrŠme chantilly, sous pression, UHT;-;-;61,3;2,88;11,3;24,4;9,67;-;0;15,8;6,36;76;0,052;101;-;0,01;0,05;11;11;0,001;89;147;-;20,7;0,37;184;43;0,4;0,64;1,9;-;0;0,037;0,065;0,07;0,31;0,041;3;0,29
CrŠme de lait, 15 … 20% MG, l‚gŠre, semi-‚paisse, UHT;-;-;77;2,64;4,5;14,6;4,5;0;0;9,97;3,58;44;0,12;99;80;0,007;0,04;12;10;0,007;84;128;1,3;49,1;0,35;113;-;0,18;0,34;0;-;0,5;0,036;0,19;0,08;0,3;0,047;12;0,37
